"option_type","value","label","css_class","source_url","scraped_at_utc"
"dci","AA303","APIXABAN","","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"dci","AA 272","APOMORPHINE","","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"dci","AA 258","APREPITANT","","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"dci","AA 130","APROTININE","","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"dci","AG 131","ARGENT (COLLOIDAL)","","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"dci","AA 132","ARGININE","","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"dci","AA 256","ARIPIPRAZOLE","","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"dci","AC 27","ARNICA","","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"dci","AA309","Arsenic trioxide","","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"dci","AA 134","ASPARAGINASE","","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"dci","AA 140","ATENOLOL","","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"dci","AA307","ATEZOLIZUMAB","","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"dci","AA 257","ATOMOXETINE","","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"dci","AA 239","ATORVASTATINE","","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"dci","AA 216","ATRACURIUM BESYLATE","","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"dci","AB 141","ATROPINE (SULFATE)","","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"dci","AA 151","ATTAPULGITE DE MORMOIRON ACTIVEE","","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"dci","AA 268","AZACITIDINE","","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"dci","AA 147","AZATHIOPRINE","","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"dci","AA 238","AZELASTINE","","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"dci","AA 232","AZITHROMYCINE","","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"dci","BA139","BACILLUS CLAUSII SPORES POLYANTIBIO-RESISTANTS","","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"dci","BA 3","BACLOFENE","","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"dci","BC 88","BARYUM (SULFATE)","","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"dci","BA 89","BAUME DU PEROU","","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"dci","BA 8","BECLOMETASONE","","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"dci","BB 8","BECLOMETASONE (DIPROPIONATE)","","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"dci","BA 137","BENDAMUSTINE (HYDROCHLORIDE)","","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"dci","BA 17","BENSERAZIDE","","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"dci","BA 18","BENZALKONIUM CHLORURE","","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"dci","BA 20","BENZATHINE BENZYLPENICILLINE","","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"dci","BA 24","BENZOATE DE BENZYLE","","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"dci","BB 27","BENZODODECINIUM (BROMURE)","","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"dci","BA 31","BENZYDAMINE","","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"dci","BB 92","BENZYLPENICILLINE SODIQUE","","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"dci","BA 33","BENZYLTHIOURACILE","","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"dci","BA 36","BETA ALANINE","","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"dci","BA 106","BETA-SITOSTEROL","","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"dci","BA 37","BETAHISTINE","","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"dci","BB 37","BETAHISTINE (DICHLORHYDRATE)","","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"dci","BD 38","BETAINE ANHYDRE","","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"dci","BA 39","BETAMETHASONE","","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"dci","BC 39","BETAMETHASONE (ACETATE)","","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"dci","BE 39","BETAMETHASONE (DIPROPIONATE)","","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"dci","BB 39","BETAMETHASONE (PHOSPHATE DISODIQUE)","","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"dci","BF 39","BETAMETHASONE (VALERATE)","","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"dci","BA 40","BETAXOLOL","","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"dci","BA 110","BEVACIZUMAB","","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"dci","BA 104","BICALUTAMIDE","","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"dci","BA 42","BICLOTYMOL","","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"dci","BA 107","BIMATOPROST","","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"dci","BA 46","BIPERIDENE","","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"dci","BA 49","BISMUTH","","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"dci","BA 50","BISOPROLOL","","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"dci","BB 50","BISOPROLOL (HEMIFUMARATE)","","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"dci","BB 51","BLEOMYCINE (SULFATE)","","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"dci","BA 111","BLEU DE METHYLENE","","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"dci","BA 109","BOLDINE","","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"dci","BA 98","BORAX","","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"dci","BA 114","BORTEZOMIB","","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"dci","BA 116","BOSENTAN","","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"dci","BA 102","BRIMONIDINE TARTRATE","","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"dci","BA 108","BRINZOLAMIDE","","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"dci","BA 55","BROMAZEPAM","","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"dci","BB 57","BROMHEXINE (CHLORHYDRATE)","","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"dci","BA 58","BROMOCRIPTINE","","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"dci","BA 113","BROMURE DE TIOTROPIUM","","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"dci","BA 100","BUDESONIDE","","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"dci","BA 73","BUPIVACAINE","","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"dci","BB 73","BUPIVACAINE (CHLORHYDRATE)","","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"dci","BA 140","BUTAMIRATE CITRATE","","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"dci","BB 82","BUTYLHYOSCINE (BROMURE)","","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"dci","CA 260","CABERGOLINE","","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"dci","CA 3","CAFEINE","","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"dci","CA 5","CALCIFEDIOL","","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"dci","CA 205","CALCIPOTRIOL","","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"dci","CB 8","CALCIUM (ASCORBATE)","","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"dci","CV 8","CALCIUM (BISDIHYDROGENOPHOSPHATE MONOHYDRATE)","","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"dci","CC 8","CALCIUM (BROMO GALACTOGLUCONATE)","","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"dci","CD 8","CALCIUM (BROMOLACTOBIONATE)","","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"dci","CA 8","CALCIUM (CARBONATE)","","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"dci","CG 8","CALCIUM (CHLORURE)","","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"dci","CF 8","CALCIUM (GLUCONATE)","","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"dci","CL 8","CALCIUM (LACTATE PENTAHYDRATE)","","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"dci","CA 220","CAMPHOSULFONATE (SODIUM)","","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"dci","CA 17","CAMPHRE","","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"dci","CA 238","CANDESARTAN","","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"dci","CB 238","CANDESARTAN (CILEXETIL)","","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"dci","CA 265","CAPECITABINE","","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"dci","CA 277","CAPSULE POLYOSIDIQUE A+C+W135+Y (MENINGOCOQUE)","","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"dci","CA 278","CAPSULE POLYOSIDIQUE PURIFIEE (PNEUMOCOQUE)","","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"dci","CA 23","CAPTOPRIL","","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"dci","CA 25","CARBAMAZEPINE","","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"dci","CA 32","CARBOCISTEINE","","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"dci","CA 233","CARBOMERE","","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"dci","CA 219","CARBOPLATINE","","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"dci","CB 181","CARBOXYMETHYLCELLULOSE SODIQUE","","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"dci","CA 36","CARMUSTINE","","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"dci","CA 37","CARNITINE","","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"dci","CA 254","CARTEOLOL","","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"dci","CA 266","CARVEDILOL","","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"dci","CA 262","CASPOFUNGINE","","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"dci","CA 43","CEFADROXIL","","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"dci","CA 44","CEFALEXINE","","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"dci","CA 50","CEFAZOLINE","","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"dci","CB 50","CEFAZOLINE (SEL SODIQUE)","","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"dci","CA 224","CEFIXIME (ANHYDRE)","","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"dci","CA 53","CEFOTAXIME","","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"dci","CB 53","CEFOTAXIME (SEL SODIQUE)","","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"dci","CB 223","CEFPODOXIME (PROXETIL)","","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"dci","CA294","CEFTAROLINE FOSAMIL","","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"dci","CA 59","CEFTAZIDIME","","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"dci","CB 59","CEFTAZIDIME (PENTAHYDRATE)","","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"dci","CA 61","CEFTRIAXONE","","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"dci","CA 62","CEFUROXIME","","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"dci","CA 236","CELECOXIB","","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"dci","CA 259","CELIPROLOL","","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"dci","CA287","CERTOLIZUMAB","","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"dci","CA 63","CETALKONIUM CHLORURE","","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"dci","CA 225","CETIRIZINE DICHLORHYDRATE","","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"dci","CA 257","CETRORELIX","","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"dci","CA 263","CETUXIMAB","","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"dci","CA 69","CHARBON ACTIVE","","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"dci","CB 69","CHARBON VEGETAL","","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"dci","CA 71","CHLORAMBUCIL","","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"dci","CA 203","CHLORBUTANOL","","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"dci","CA 73","CHLORDIAZEPOXIDE","","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"dci","CA 74","CHLORHEXIDINE","","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"dci","CB 74","CHLORHEXIDINE (DIACETATE)","","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"dci","CC 74","CHLORHEXIDINE (DIGLUCONATE)","","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"dci","CD 74","CHLORHEXIDINE (GLUCONATE)","","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"dci","CA 79","CHLOROCRESOL","","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"dci","CC 82","CHLOROQUINE (SULFATE)","","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"dci","CA 185","CHLOROTHIAZIDE","","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"dci","CA296","CHLORPHENAMINE","","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"dci","CA 84","CHLORPHENIRAMINE","","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"dci","CA 87","CHLORPROMAZINE","","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"dci","CA 90","CHLORTALIDONE","","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"dci","CA 204","CHLORTETRACYCLINE","","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"dci","CA 92","CHOLINE","","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"dci","CH92","CHOLINE (SALICYLATE)","","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"dci","CA 94","CHONDROITINE SULFATE","","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"dci","CB 94","CHONDROITINE SULFATE (SEL SODIQUE)","","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"dci","CA 99","CICLOPIROXOLAMINE","","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"dci","CA 100","CICLOSPORINE","","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"dci","CA 218","CILASTATINE","","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"dci","CB 218","CILASTATINE (SEL SODIQUE)","","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"dci","CA 101","CIMETIDINE","","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"dci","CA 274","CINACALCET","","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"dci","CA 107","CIPROFIBRATE","","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"dci","CA 250","CIPROFLOXACINE (CHLORHYDRATE)","","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"dci","CA 255","CISATRACURIUM","","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"dci","CB 255","CISATRACURIUM BESYLATE","","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"dci","CA 108","CISPLATINE","","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"dci","CA 285","CITALOPRAM","","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"dci","CB 111","CITRULLINE (MALATE)","","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"dci","CA 267","CLADRIBINE","","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"dci","CA 252","CLARITHROMYCINE","","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"dci","CB 114","CLIDINIUM (BROMURE)","","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"dci","CA 115","CLINDAMYCINE","","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"dci","CC 115","CLINDAMYCINE (PHOSPHATE)","","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"dci","CA 117","CLOBAZAM","","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"dci","CA 119","CLOBETASOL","","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"dci","CA 178","CLODRONATE DISODIQUE ANHYDRE","","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"dci","CB 130","CLOMIFENE (CITRATE)","","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"dci","CA 131","CLOMIPRAMINE","","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"dci","CA 132","CLONAZEPAM","","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"dci","CA 133","CLONIDINE","","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"dci","CA 215","CLOPIDOGREL","","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"dci","CA 136","CLORAZEPATE (DIPOTASSIQUE)","","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"dci","CA 142","CLOTRIMAZOLE","","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"dci","CA 234","CLOZAPINE","","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"dci","CA 146","CODEINE","","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"dci","CD 146","CODEINE (CAMPHOSULFONATE)","","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"dci","CA 147","CODETHYLINE","","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"dci","CA 148","COLCHICINE","","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"dci","CA 149","COLECALCIFEROL","","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"dci","CA 150","COLESTYRAMINE","","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"dci","CA 151","COLISTINE","","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"dci","CA 154","COTRIMOXAZOLE","","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"dci","CA 282","CRISANTASPASE","","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"dci","CA 155","CROMOGLYCATE DE SODIUM","","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"dci","CA 157","CROTAMITON","","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"dci","CA 163","CYANOCOBALAMINE","","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"dci","CA 169","CYCLOPENTOLATE","","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"dci","CA 170","CYCLOPHOSPHAMIDE","","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"dci","CB 174","CYPROHEPTADINE (CHLORHYDRATE)","","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"dci","CA 175","CYPROTERONE","","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"dci","CA 190","CYSTINE","","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"dci","CA 176","CYTARABINE","","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"dci","DA154","DABIGATRAN (ETEXILATE)","","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"dci","DA 1","DACARBAZINE","","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
